"test case","param1","param2","param3","param4","expected output"
"72","1","20","25","1","F","F","passed"
"73","1","20","25","10","c","c","passed"
"74","1","20","25","9","c","c","passed"
"75","1","20","25","5","c","c","passed"
"76","1","19","0","0","F","F","passed"
"77","1","19","0","1","F","F","passed"
"78","1","19","0","10","F","F","passed"
"79","1","19","0","9","F","F","passed"
"80","1","19","0","5","F","F","passed"
"81","1","19","1","0","F","F","passed"
"82","1","19","1","1","F","F","passed"
"83","1","19","1","10","F","F","passed"
"84","1","19","1","9","F","F","passed"
"85","1","19","1","5","F","F","passed"
"86","1","19","50","0","A","A","passed"
"87","1","19","50","1","A","A","passed"
"88","1","19","50","10","A+","A+","passed"
"89","1","19","50","9","A","A","passed"
"90","1","19","50","5","A","A","passed"
"91","1","19","49","0","B","B","passed"
"92","1","19","49","1","A","A","passed"
"93","1","19","49","10","A","A","passed"
"94","1","19","49","9","A","A","passed"
"95","1","19","49","5","A","A","passed"
"96","1","19","25","0","F","F","passed"
"97","1","19","25","1","F","F","passed"
"98","1","19","25","10","c","c","passed"
"99","1","19","25","9","c","c","passed"
"100","1","19","25","5","c","c","passed"
"101","1","10","0","0","F","F","passed"
"102","1","10","0","1","F","F","passed"
"103","1","10","0","10","F","F","passed"
"104","1","10","0","9","F","F","passed"
"105","1","10","0","5","F","F","passed"
"106","1","10","1","0","F","F","passed"
"107","1","10","1","1","F","F","passed"
"108","1","10","1","10","F","F","passed"
"109","1","10","1","9","F","F","passed"
"110","1","10","1","5","F","F","passed"
"111","1","10","50","0","B","B","passed"
"112","1","10","50","1","B","B","passed"
"113","1","10","50","10","A","A","passed"
"114","1","10","50","9","A","A","passed"
"115","1","10","50","5","B","B","passed"
"116","1","10","49","0","B","B","passed"
"117","1","10","49","1","B","B","passed"
"118","1","10","49","10","A","A","passed"
"119","1","10","49","9","B","B","passed"
"120","1","10","49","5","B","B","passed"
"121","1","10","25","0","F","F","passed"
"122","1","10","25","1","F","F","passed"
"123","1","10","25","10","F","F","passed"
"124","1","10","25","9","F","F","passed"
"125","1","10","25","5","F","F","passed"
"126","2","0","0","0","F","F","passed"
"127","2","0","0","1","F","F","passed"
"128","2","0","0","10","F","F","passed"
"129","2","0","0","9","F","F","passed"
"130","2","0","0","5","F","F","passed"
"131","2","0","1","0","F","F","passed"
"132","2","0","1","1","F","F","passed"
"133","2","0","1","10","F","F","passed"
"134","2","0","1","9","F","F","passed"
"135","2","0","1","5","F","F","passed"
"136","2","0","50","0","c","c","passed"
"137","2","0","50","1","c","c","passed"
"138","2","0","50","10","B","B","passed"
"139","2","0","50","9","B","B","passed"
"140","2","0","50","5","c","c","passed"
"141","2","0","49","0","c","c","passed"
"142","2","0","49","1","c","c","passed"
"143","2","0","49","10","B","B","passed"
"144","2","0","49","9","B","B","passed"
"145","2","0","49","5","c","c","passed"
"146","2","0","25","0","F","F","passed"
"147","2","0","25","1","F","F","passed"
"148","2","0","25","10","F","F","passed"
"149","2","0","25","9","F","F","passed"
"150","2","0","25","5","F","F","passed"
"151","2","1","0","0","F","F","passed"
"152","2","1","0","1","F","F","passed"
"153","2","1","0","10","F","F","passed"
"154","2","1","0","9","F","F","passed"
"155","2","1","0","5","F","F","passed"
"156","2","1","1","0","F","F","passed"
"157","2","1","1","1","F","F","passed"
"158","2","1","1","10","F","F","passed"
"159","2","1","1","9","F","F","passed"
"160","2","1","1","5","F","F","passed"
"161","2","1","50","0","c","c","passed"
"162","2","1","50","1","c","c","passed"
"163","2","1","50","10","B","B","passed"
"164","2","1","50","9","B","B","passed"
"165","2","1","50","5","c","c","passed"
"166","2","1","49","0","c","c","passed"
"167","2","1","49","1","c","c","passed"
"168","2","1","49","10","B","B","passed"
"169","2","1","49","9","B","B","passed"
"170","2","1","49","5","c","c","passed"
"171","2","1","25","0","F","F","passed"
"172","2","1","25","1","F","F","passed"
"173","2","1","25","10","F","F","passed"
"174","2","1","25","9","F","F","passed"
"175","2","1","25","5","F","F","passed"
"176","2","20","0","0","F","F","passed"
"177","2","20","0","1","F","F","passed"
"178","2","20","0","10","F","F","passed"
"179","2","20","0","9","F","F","passed"
"180","2","20","0","5","F","F","passed"
"181","2","20","1","0","F","F","passed"
"182","2","20","1","1","F","F","passed"
"183","2","20","1","10","F","F","passed"
"184","2","20","1","9","F","F","passed"
"185","2","20","1","5","F","F","passed"
"186","2","20","50","0","A","A","passed"
"187","2","20","50","1","A","A","passed"
"188","2","20","50","10","A+","A+","passed"
"189","2","20","50","9","A+","A+","passed"
"190","2","20","50","5","A","A","passed"
"191","2","20","49","0","A","A","passed"
"192","2","20","49","1","A","A","passed"
"193","2","20","49","10","A+","A+","passed"
"194","2","20","49","9","A+","A+","passed"
"195","2","20","49","5","A","A","passed"
"196","2","20","25","0","F","F","passed"
"197","2","20","25","1","F","F","passed"
"198","2","20","25","10","c","c","passed"
"199","2","20","25","9","c","c","passed"
"200","2","20","25","5","c","c","passed"
"201","2","19","0","0","F","F","passed"
"202","2","19","0","1","F","F","passed"
"203","2","19","0","10","F","F","passed"
"204","2","19","0","9","F","F","passed"
"205","2","19","0","5","F","F","passed"
"206","2","19","1","0","F","F","passed"
"207","2","19","1","1","F","F","passed"
"208","2","19","1","10","F","F","passed"
"209","2","19","1","9","F","F","passed"
"210","2","19","1","5","F","F","passed"
"211","2","19","50","0","A","A","passed"
"212","2","19","50","1","A","A","passed"
"213","2","19","50","10","A+","A+","passed"
"214","2","19","50","9","A+","A+","passed"
"215","2","19","50","5","A","A","passed"
"216","2","19","49","0","A","A","passed"
"217","2","19","49","1","A","A","passed"
"218","2","19","49","10","A+","A+","passed"
"219","2","19","49","9","A","A","passed"
"220","2","19","49","5","A","A","passed"
"221","2","19","25","0","F","F","passed"
"222","2","19","25","1","F","F","passed"
"223","2","19","25","10","c","c","passed"
"224","2","19","25","9","c","c","passed"
"225","2","19","25","5","c","c","passed"
"226","2","10","0","0","F","F","passed"
"227","2","10","0","1","F","F","passed"
"228","2","10","0","10","F","F","passed"
"229","2","10","0","9","F","F","passed"
"230","2","10","0","5","F","F","passed"
"231","2","10","1","0","F","F","passed"
"232","2","10","1","1","F","F","passed"
"233","2","10","1","10","F","F","passed"
"234","2","10","1","9","F","F","passed"
"235","2","10","1","5","F","F","passed"
"236","2","10","50","0","B","B","passed"
"237","2","10","50","1","B","B","passed"
"238","2","10","50","10","A","A","passed"
"239","2","10","50","9","A","A","passed"
"240","2","10","50","5","B","B","passed"
"241","2","10","49","0","B","B","passed"
"242","2","10","49","1","B","B","passed"
"243","2","10","49","10","A","A","passed"
"244","2","10","49","9","A","A","passed"
"245","2","10","49","5","B","B","passed"
"246","2","10","25","0","F","F","passed"
"247","2","10","25","1","F","F","passed"
"248","2","10","25","10","F","F","passed"
"249","2","10","25","9","F","F","passed"
"250","2","10","25","5","F","F","passed"
"251","20","0","0","0","F","F","passed"
"252","20","0","0","1","F","F","passed"
"253","20","0","0","10","F","F","passed"
"254","20","0","0","9","F","F","passed"
"255","20","0","0","5","F","F","passed"
"256","20","0","1","0","F","F","passed"
"257","20","0","1","1","F","F","passed"
"258","20","0","1","10","F","F","passed"
"259","20","0","1","9","F","F","passed"
"260","20","0","1","5","F","F","passed"
"261","20","0","50","0","A","A","passed"
"262","20","0","50","1","A","A","passed"
"263","20","0","50","10","A+","A+","passed"
"264","20","0","50","9","A","A","passed"
"265","20","0","50","5","A","A","passed"
"266","20","0","49","0","B","B","passed"
"267","20","0","49","1","A","A","passed"
"268","20","0","49","10","A","A","passed"
"269","20","0","49","9","A","A","passed"
"270","20","0","49","5","A","A","passed"
"271","20","0","25","0","F","F","passed"
"272","20","0","25","1","F","F","passed"
"273","20","0","25","10","c","c","passed"
"274","20","0","25","9","c","c","passed"
"275","20","0","25","5","c","c","passed"
"276","20","1","0","0","F","F","passed"
"277","20","1","0","1","F","F","passed"
"278","20","1","0","10","F","F","passed"
"279","20","1","0","9","F","F","passed"
"280","20","1","0","5","F","F","passed"
"281","20","1","1","0","F","F","passed"
"282","20","1","1","1","F","F","passed"
"283","20","1","1","10","F","F","passed"
"284","20","1","1","9","F","F","passed"
"285","20","1","1","5","F","F","passed"
"286","20","1","50","0","A","A","passed"
"287","20","1","50","1","A","A","passed"
"288","20","1","50","10","A+","A+","passed"
"289","20","1","50","9","A+","A+","passed"
"290","20","1","50","5","A","A","passed"
"291","20","1","49","0","A","A","passed"
"292","20","1","49","1","A","A","passed"
"293","20","1","49","10","A+","A+","passed"
"294","20","1","49","9","A","A","passed"
"295","20","1","49","5","A","A","passed"
"296","20","1","25","0","F","F","passed"
"297","20","1","25","1","F","F","passed"
"298","20","1","25","10","c","c","passed"
"299","20","1","25","9","c","c","passed"
"300","20","1","25","5","c","c","passed"
"301","20","20","0","0","F","F","passed"
"302","20","20","0","1","F","F","passed"
"303","20","20","0","10","c","c","passed"
"304","20","20","0","9","F","F","passed"
"305","20","20","0","5","F","F","passed"
"306","20","20","1","0","F","F","passed"
"307","20","20","1","1","F","F","passed"
"308","20","20","1","10","c","c","passed"
"309","20","20","1","9","c","c","passed"
"310","20","20","1","5","F","F","passed"
"311","20","20","50","0","A+","A+","passed"
"312","20","20","50","1","A+","A+","passed"
"313","20","20","50","10","A+","A+","passed"
"314","20","20","50","9","A+","A+","passed"
"315","20","20","50","5","A+","A+","passed"
"316","20","20","49","0","A+","A+","passed"
"317","20","20","49","1","A+","A+","passed"
"318","20","20","49","10","A+","A+","passed"
"319","20","20","49","9","A+","A+","passed"
"320","20","20","49","5","A+","A+","passed"
"321","20","20","25","0","B","B","passed"
"322","20","20","25","1","B","B","passed"
"323","20","20","25","10","A","A","passed"
"324","20","20","25","9","A","A","passed"
"325","20","20","25","5","A","A","passed"
"326","20","19","0","0","F","F","passed"
"327","20","19","0","1","F","F","passed"
"328","20","19","0","10","F","F","passed"
"329","20","19","0","9","F","F","passed"
"330","20","19","0","5","F","F","passed"
"331","20","19","1","0","F","F","passed"
"332","20","19","1","1","F","F","passed"
"333","20","19","1","10","c","c","passed"
"334","20","19","1","9","F","F","passed"
"335","20","19","1","5","F","F","passed"
"336","20","19","50","0","A+","A+","passed"
"337","20","19","50","1","A+","A+","passed"
"338","20","19","50","10","A+","A+","passed"
"339","20","19","50","9","A+","A+","passed"
"340","20","19","50","5","A+","A+","passed"
"341","20","19","49","0","A+","A+","passed"
"342","20","19","49","1","A+","A+","passed"
"343","20","19","49","10","A+","A+","passed"
"344","20","19","49","9","A+","A+","passed"
"345","20","19","49","5","A+","A+","passed"
"346","20","19","25","0","B","B","passed"
"347","20","19","25","1","B","B","passed"
"348","20","19","25","10","A","A","passed"
"349","20","19","25","9","A","A","passed"
"350","20","19","25","5","B","B","passed"
"351","20","10","0","0","F","F","passed"
"352","20","10","0","1","F","F","passed"
"353","20","10","0","10","F","F","passed"
"354","20","10","0","9","F","F","passed"
"355","20","10","0","5","F","F","passed"
"356","20","10","1","0","F","F","passed"
"357","20","10","1","1","F","F","passed"
"358","20","10","1","10","F","F","passed"
"359","20","10","1","9","F","F","passed"
"360","20","10","1","5","F","F","passed"
"361","20","10","50","0","A+","A+","passed"
"362","20","10","50","1","A+","A+","passed"
"363","20","10","50","10","A+","A+","passed"
"364","20","10","50","9","A+","A+","passed"
"365","20","10","50","5","A+","A+","passed"
"366","20","10","49","0","A","A","passed"
"367","20","10","49","1","A+","A+","passed"
"368","20","10","49","10","A+","A+","passed"
"369","20","10","49","9","A+","A+","passed"
"370","20","10","49","5","A+","A+","passed"
"371","20","10","25","0","c","c","passed"
"372","20","10","25","1","c","c","passed"
"373","20","10","25","10","B","B","passed"
"374","20","10","25","9","B","B","passed"
"375","20","10","25","5","B","B","passed"
"376","19","0","0","0","F","F","passed"
"377","19","0","0","1","F","F","passed"
"378","19","0","0","10","F","F","passed"
"379","19","0","0","9","F","F","passed"
"380","19","0","0","5","F","F","passed"
"381","19","0","1","0","F","F","passed"
"382","19","0","1","1","F","F","passed"
"383","19","0","1","10","F","F","passed"
"384","19","0","1","9","F","F","passed"
"385","19","0","1","5","F","F","passed"
"386","19","0","50","0","B","B","passed"
"387","19","0","50","1","A","A","passed"
"388","19","0","50","10","A","A","passed"
"389","19","0","50","9","A","A","passed"
"390","19","0","50","5","A","A","passed"
"391","19","0","49","0","B","B","passed"
"392","19","0","49","1","B","B","passed"
"393","19","0","49","10","A","A","passed"
"394","19","0","49","9","A","A","passed"
"395","19","0","49","5","A","A","passed"
"396","19","0","25","0","F","F","passed"
"397","19","0","25","1","F","F","passed"
"398","19","0","25","10","c","c","passed"
"399","19","0","25","9","c","c","passed"
"400","19","0","25","5","F","F","passed"
"401","19","1","0","0","F","F","passed"
"402","19","1","0","1","F","F","passed"
"403","19","1","0","10","F","F","passed"
"404","19","1","0","9","F","F","passed"
"405","19","1","0","5","F","F","passed"
"406","19","1","1","0","F","F","passed"
"407","19","1","1","1","F","F","passed"
"408","19","1","1","10","F","F","passed"
"409","19","1","1","9","F","F","passed"
"410","19","1","1","5","F","F","passed"
"411","19","1","50","0","A","A","passed"
"412","19","1","50","1","A","A","passed"
"413","19","1","50","10","A+","A+","passed"
"414","19","1","50","9","A","A","passed"
"415","19","1","50","5","A","A","passed"
"416","19","1","49","0","B","B","passed"
"417","19","1","49","1","A","A","passed"
"418","19","1","49","10","A","A","passed"
"419","19","1","49","9","A","A","passed"
"420","19","1","49","5","A","A","passed"
"421","19","1","25","0","F","F","passed"
"422","19","1","25","1","F","F","passed"
"423","19","1","25","10","c","c","passed"
"424","19","1","25","9","c","c","passed"
"425","19","1","25","5","c","c","passed"
"426","19","20","0","0","F","F","passed"
"427","19","20","0","1","F","F","passed"
"428","19","20","0","10","F","F","passed"
"429","19","20","0","9","F","F","passed"
"430","19","20","0","5","F","F","passed"
"431","19","20","1","0","F","F","passed"
"432","19","20","1","1","F","F","passed"
"433","19","20","1","10","c","c","passed"
"434","19","20","1","9","F","F","passed"
"435","19","20","1","5","F","F","passed"
"436","19","20","50","0","A+","A+","passed"
"437","19","20","50","1","A+","A+","passed"
"438","19","20","50","10","A+","A+","passed"
"439","19","20","50","9","A+","A+","passed"
"440","19","20","50","5","A+","A+","passed"
"441","19","20","49","0","A+","A+","passed"
"442","19","20","49","1","A+","A+","passed"
"443","19","20","49","10","A+","A+","passed"
"444","19","20","49","9","A+","A+","passed"
"445","19","20","49","5","A+","A+","passed"
"446","19","20","25","0","B","B","passed"
"447","19","20","25","1","B","B","passed"
"448","19","20","25","10","A","A","passed"
"449","19","20","25","9","A","A","passed"
"450","19","20","25","5","B","B","passed"
"451","19","19","0","0","F","F","passed"
"452","19","19","0","1","F","F","passed"
"453","19","19","0","10","F","F","passed"
"454","19","19","0","9","F","F","passed"
"455","19","19","0","5","F","F","passed"
"456","19","19","1","0","F","F","passed"
"457","19","19","1","1","F","F","passed"
"458","19","19","1","10","F","F","passed"
"459","19","19","1","9","F","F","passed"
"460","19","19","1","5","F","F","passed"
"461","19","19","50","0","A+","A+","passed"
"462","19","19","50","1","A+","A+","passed"
"463","19","19","50","10","A+","A+","passed"
"464","19","19","50","9","A+","A+","passed"
"465","19","19","50","5","A+","A+","passed"
"466","19","19","49","0","A+","A+","passed"
"467","19","19","49","1","A+","A+","passed"
"468","19","19","49","10","A+","A+","passed"
"469","19","19","49","9","A+","A+","passed"
"470","19","19","49","5","A+","A+","passed"
"471","19","19","25","0","B","B","passed"
"472","19","19","25","1","B","B","passed"
"473","19","19","25","10","A","A","passed"
"474","19","19","25","9","A","A","passed"
"475","19","19","25","5","B","B","passed"
"476","19","10","0","0","F","F","passed"
"477","19","10","0","1","F","F","passed"
"478","19","10","0","10","F","F","passed"
"479","19","10","0","9","F","F","passed"
"480","19","10","0","5","F","F","passed"
"481","19","10","1","0","F","F","passed"
"482","19","10","1","1","F","F","passed"
"483","19","10","1","10","F","F","passed"
"484","19","10","1","9","F","F","passed"
"485","19","10","1","5","F","F","passed"
"486","19","10","50","0","A","A","passed"
"487","19","10","50","1","A+","A+","passed"
"488","19","10","50","10","A+","A+","passed"
"489","19","10","50","9","A+","A+","passed"
"490","19","10","50","5","A+","A+","passed"
"491","19","10","49","0","A","A","passed"
"492","19","10","49","1","A","A","passed"
"493","19","10","49","10","A+","A+","passed"
"494","19","10","49","9","A+","A+","passed"
"495","19","10","49","5","A+","A+","passed"
"496","19","10","25","0","c","c","passed"
"497","19","10","25","1","c","c","passed"
"498","19","10","25","10","B","B","passed"
"499","19","10","25","9","B","B","passed"
"500","19","10","25","5","c","c","passed"
"501","10","0","0","0","F","F","passed"
"502","10","0","0","1","F","F","passed"
"503","10","0","0","10","F","F","passed"
"504","10","0","0","9","F","F","passed"
"505","10","0","0","5","F","F","passed"
"506","10","0","1","0","F","F","passed"
"507","10","0","1","1","F","F","passed"
"508","10","0","1","10","F","F","passed"
"509","10","0","1","9","F","F","passed"
"510","10","0","1","5","F","F","passed"
"511","10","0","50","0","B","B","passed"
"512","10","0","50","1","B","B","passed"
"513","10","0","50","10","A","A","passed"
"514","10","0","50","9","B","B","passed"
"515","10","0","50","5","B","B","passed"
"516","10","0","49","0","c","c","passed"
"517","10","0","49","1","B","B","passed"
"518","10","0","49","10","B","B","passed"
"519","10","0","49","9","B","B","passed"
"520","10","0","49","5","B","B","passed"
"521","10","0","25","0","F","F","passed"
"522","10","0","25","1","F","F","passed"
"523","10","0","25","10","F","F","passed"
"524","10","0","25","9","F","F","passed"
"525","10","0","25","5","F","F","passed"
"526","10","1","0","0","F","F","passed"
"527","10","1","0","1","F","F","passed"
"528","10","1","0","10","F","F","passed"
"529","10","1","0","9","F","F","passed"
"530","10","1","0","5","F","F","passed"
"531","10","1","1","0","F","F","passed"
"532","10","1","1","1","F","F","passed"
"533","10","1","1","10","F","F","passed"
"534","10","1","1","9","F","F","passed"
"535","10","1","1","5","F","F","passed"
"536","10","1","50","0","B","B","passed"
"537","10","1","50","1","B","B","passed"
"538","10","1","50","10","A","A","passed"
"539","10","1","50","9","A","A","passed"
"540","10","1","50","5","B","B","passed"
"541","10","1","49","0","B","B","passed"
"542","10","1","49","1","B","B","passed"
"543","10","1","49","10","A","A","passed"
"544","10","1","49","9","B","B","passed"
"545","10","1","49","5","B","B","passed"
"546","10","1","25","0","F","F","passed"
"547","10","1","25","1","F","F","passed"
"548","10","1","25","10","F","F","passed"
"549","10","1","25","9","F","F","passed"
"550","10","1","25","5","F","F","passed"
"551","10","20","0","0","F","F","passed"
"552","10","20","0","1","F","F","passed"
"553","10","20","0","10","F","F","passed"
"554","10","20","0","9","F","F","passed"
"555","10","20","0","5","F","F","passed"
"556","10","20","1","0","F","F","passed"
"557","10","20","1","1","F","F","passed"
"558","10","20","1","10","F","F","passed"
"559","10","20","1","9","F","F","passed"
"560","10","20","1","5","F","F","passed"
"561","10","20","50","0","A+","A+","passed"
"562","10","20","50","1","A+","A+","passed"
"563","10","20","50","10","A+","A+","passed"
"564","10","20","50","9","A+","A+","passed"
"565","10","20","50","5","A+","A+","passed"
"566","10","20","49","0","A","A","passed"
"567","10","20","49","1","A+","A+","passed"
"568","10","20","49","10","A+","A+","passed"
"569","10","20","49","9","A+","A+","passed"
"570","10","20","49","5","A+","A+","passed"
"571","10","20","25","0","c","c","passed"
"572","10","20","25","1","c","c","passed"
"573","10","20","25","10","B","B","passed"
"574","10","20","25","9","B","B","passed"
"575","10","20","25","5","B","B","passed"
"576","10","19","0","0","F","F","passed"
"577","10","19","0","1","F","F","passed"
"578","10","19","0","10","F","F","passed"
"579","10","19","0","9","F","F","passed"
"580","10","19","0","5","F","F","passed"
"581","10","19","1","0","F","F","passed"
"582","10","19","1","1","F","F","passed"
"583","10","19","1","10","F","F","passed"
"584","10","19","1","9","F","F","passed"
"585","10","19","1","5","F","F","passed"
"586","10","19","50","0","A","A","passed"
"587","10","19","50","1","A+","A+","passed"
"588","10","19","50","10","A+","A+","passed"
"589","10","19","50","9","A+","A+","passed"
"590","10","19","50","5","A+","A+","passed"
"591","10","19","49","0","A","A","passed"
"592","10","19","49","1","A","A","passed"
"593","10","19","49","10","A+","A+","passed"
"594","10","19","49","9","A+","A+","passed"
"595","10","19","49","5","A+","A+","passed"
"596","10","19","25","0","c","c","passed"
"597","10","19","25","1","c","c","passed"
"598","10","19","25","10","B","B","passed"
"599","10","19","25","9","B","B","passed"
"600","10","19","25","5","c","c","passed"
"601","10","10","0","0","F","F","passed"
"602","10","10","0","1","F","F","passed"
"603","10","10","0","10","F","F","passed"
"604","10","10","0","9","F","F","passed"
"605","10","10","0","5","F","F","passed"
"606","10","10","1","0","F","F","passed"
"607","10","10","1","1","F","F","passed"
"608","10","10","1","10","F","F","passed"
"609","10","10","1","9","F","F","passed"
"610","10","10","1","5","F","F","passed"
"611","10","10","50","0","A","A","passed"
"612","10","10","50","1","A","A","passed"
"613","10","10","50","10","A+","A+","passed"
"614","10","10","50","9","A","A","passed"
"615","10","10","50","5","A","A","passed"
"616","10","10","49","0","B","B","passed"
"617","10","10","49","1","A","A","passed"
"618","10","10","49","10","A","A","passed"
"619","10","10","49","9","A","A","passed"
"620","10","10","49","5","A","A","passed"
"621","10","10","25","0","F","F","passed"
"622","10","10","25","1","F","F","passed"
"623","10","10","25","10","c","c","passed"
"624","10","10","25","9","c","c","passed"
"625","10","10","25","5","c","c","passed"
